objid,ra,dec,mag_u,mag_g,mag_r,mag_i,mag_z,z_spec
1237671764786086132,190.7615,-1.0952462,20.0356,18.44736,17.37651,16.91925,16.61586,0.1700611
1237671764786086060,190.81563,-1.0681856,21.08577,18.90289,17.72046,17.26571,16.91238,0.1704004
1237671764786217132,190.77075,-0.77722937,18.96024,18.15999,17.88491,17.44726,17.43919,0.07979219
1237671266569880201,190.84451,-1.2358581,22.99785,20.17889,18.51536,17.88438,17.39568,0.389549
1237671764786217272,190.76971,-0.71304119,19.77284,18.4877,17.68163,17.32034,17.07454,0.1410364
1237671266569879711,190.86841,-1.2351516,19.62937,18.08198,17.52588,17.23315,16.96824,0.06820343
1237671764786020651,190.7359,-1.189435,20.64163,18.48579,17.34457,16.89137,16.55811,0.1673911
1237671764786217155,190.77337,-0.75668488,19.80886,17.93961,16.85669,16.40815,16.03582,0.142752
1237671764786217177,190.78677,-0.74408423,19.9999,17.97004,16.85221,16.3973,16.07577,0.1420188
1237671764786086049,190.79746,-1.0723406,20.62533,18.90046,17.69783,17.22119,16.8857,0.1726072
1237671763712671966,191.55479,-0.2909453,19.73677,18.34588,17.43961,17.01727,16.6825,0.1459507
1237671763712606256,191.55218,-0.54075791,20.50776,18.57939,17.51786,17.06917,16.73878,0.146301
1237648703506874577,191.47749,-0.650129,19.80333,18.36383,17.33634,16.86081,16.55167,0.2225808
1237648720698867900,191.44752,-0.61031512,19.88963,18.05073,17.19909,16.83704,16.52512,0.08958869
1237671764249542755,191.27644,-0.3865944,19.8096,18.04102,17.12132,16.69115,16.31818,0.1399146
1237671764249673930,191.2605,-0.078869454,19.87856,17.96364,17.13717,16.75176,16.44234,0.04898871
1237671763712671926,191.54499,-0.32802635,20.3278,18.44853,17.34546,16.91249,16.63363,0.1466929
1237671764249608285,191.28753,-0.21298606,18.64453,16.68432,15.83403,15.42381,15.08833,0.04821055
1237671764249739507,191.26081,0.049060724,22.58219,19.95408,18.21063,17.57952,17.15483,0.3478794
1237671266033402346,191.39499,-0.39409955,24.77996,20.92442,19.27275,18.39728,17.94348,0.4692031
1237671763712868551,191.54032,0.10907867,20.48935,18.60281,17.69807,17.315,16.98352,0.09006014
1237671764249542773,191.22447,-0.36036649,19.4608,17.75923,16.93402,16.55947,16.24296,0.1406925
1237671764249673908,191.16848,-0.089516191,18.91332,17.30552,16.49106,16.05993,15.76315,0.04972621
1237648703508775019,195.74232,-0.63645042,18.9359,17.82291,17.34639,17.03785,16.84379,0.06368626
1237648721237704877,195.93052,-0.092151956,19.42658,18.70923,18.27207,17.93488,17.90144,0.185353
1237648702971642125,195.22704,-1.2242184,19.3387,18.20035,17.8246,17.55533,17.45076,0.04734872
1237648720163635243,195.19134,-0.87551992,20.24887,18.27551,17.04128,16.56105,16.22926,0.1905029
1237648703508513234,195.17421,-0.78759907,21.84712,20.79805,19.16858,18.55491,18.1123,0.3870113
1237648703508512845,195.14789,-0.81024722,20.39321,18.4962,17.28245,16.8064,16.43623,0.1837005
1237648702971576563,195.1165,-1.0661081,19.50688,18.20918,17.2257,16.75915,16.4362,0.2002893
1237648720163635352,195.2221,-0.87566858,17.53681,16.4669,16.0611,15.79415,15.66754,0.04721273
1237648702971576513,195.12028,-1.1923516,20.43518,18.62133,17.54312,17.11023,16.77075,0.1691041
1237648702971576353,195.06972,-1.2019099,23.56381,18.71464,17.69158,17.252,17.00303,0.08818983
1237648702971576485,195.06318,-1.2298494,19.00587,18.01334,17.64775,17.37242,17.30054,0.08854663
1237648702971576515,195.12204,-1.1042965,19.5251,17.73141,16.88834,16.49849,16.2172,0.08357777
1237648720163701039,195.3269,-0.93693791,19.99686,18.59586,17.61762,17.17588,16.8908,0.1888265
1237648703508512931,195.2495,-0.72696681,19.03551,17.17583,16.27807,15.79661,15.43537,0.06194475
1237648720700571779,195.32349,-0.46346382,19.97813,18.10793,17.13676,16.64441,16.2879,0.08496289
1237648704045449428,195.31815,-0.39734129,19.67973,18.51641,17.689,17.26611,17.00621,0.1897715
1237648703508512902,195.22757,-0.6980487,19.21447,18.46419,18.3368,18.05694,18.07403,0.08213048
1237648720700637980,195.54716,-0.43436557,21.37995,20.52473,18.58706,17.75957,17.33939,0.4517325
1237648704582320359,195.3913,0.048150602,23.09002,19.84418,18.24104,17.64258,17.277,0.3314894
1237648721237508405,195.54644,-0.087897297,21.30516,20.82926,20.05541,20.27122,20.40833,0.2254775
1237648704045449330,195.34521,-0.36481436,18.97517,17.70378,17.07987,16.76929,16.53453,0.1399495
1237648703508578353,195.38185,-0.68794119,19.39597,18.25356,17.9352,17.65556,17.5513,0.06216006
1237648721237508172,195.5222,-0.040616286,20.4777,18.58282,17.49449,17.04814,16.75308,0.1737064
1237648720700571709,195.35377,-0.42005245,23.77725,20.41131,18.70314,18.07535,17.69488,0.3712017
1237648721237573929,195.59781,-0.18540024,22.65068,19.51889,17.97368,17.39878,17.00155,0.3100548
1237648702971445451,194.77599,-1.091049,18.66918,17.50632,16.96736,16.59135,16.37803,0.08065153
1237648702971576349,195.01043,-1.2163352,19.68946,17.83888,16.95927,16.56777,16.2533,0.08439973
1237648702971445443,194.76512,-1.2235686,19.24443,17.5457,16.79397,16.32825,16.01937,0.08306821
1237648702971511000,194.97122,-1.1488818,18.90691,17.6143,16.93455,16.52231,16.28209,0.1220017
1237648702971510924,194.96077,-1.1911672,18.95674,17.8712,17.37245,17.04024,16.89845,0.08781853
1237648720163504264,194.92775,-0.97478363,20.17174,18.393,17.58545,17.23497,16.94947,0.0815746
1237648720163438797,194.77253,-0.9124348,19.0603,17.29322,16.47858,16.08553,15.78085,0.04660146
1237648702971510918,194.96542,-1.0808545,21.92835,18.89457,17.63681,17.11635,16.74574,0.1686365
1237648702971576471,194.99348,-1.1720379,20.10452,18.2634,17.4228,17.04555,16.72714,0.08271774
1237648720163569673,194.96535,-0.88392228,19.84423,17.93454,17.06316,16.65166,16.3607,0.07891055
1237648703508447697,194.99729,-0.77159612,22.96259,20.38534,18.50136,17.85331,17.418,0.379865
1237648720700440740,195.03039,-0.46868407,24.34429,20.02311,18.36109,17.77911,17.44215,0.3083101
1237648703508447374,195.00494,-0.72198584,20.05538,18.2489,17.48982,17.09032,16.85466,0.1388517
1237648720700506266,195.12136,-0.58156515,18.83001,17.78501,17.29562,16.95529,16.7965,0.08523381
1237648720700441030,195.00249,-0.47631362,24.08768,20.59445,18.78957,18.14926,17.74973,0.3823628
1237648720700506308,195.18862,-0.57857204,20.74437,18.7651,17.54859,17.07336,16.72854,0.1870901
1237648703508513160,195.14657,-0.7049437,22.56736,21.02743,19.39419,18.56964,18.16447,0.466502
1237648721237311614,195.03218,-0.12781966,18.97231,17.84435,17.28727,16.97071,16.80001,0.08266363
1237648721237704909,195.95992,-0.13624064,18.92437,18.01752,17.72784,17.47275,17.39922,0.06710283
1237648703508774987,195.86999,-0.6326788,20.3392,18.39466,17.37308,16.96589,16.66565,0.157859
1237648722848251986,195.69875,1.1469629,19.07837,17.28091,16.38664,16.03084,15.75935,0.1331201
1237648722311184564,195.27907,0.70312942,18.5311,16.6091,15.69245,15.27677,14.95604,0.08132678
1237648722848186522,195.60878,1.2333356,19.78903,18.17671,17.19798,16.75527,16.52079,0.1440921
1237648705656258677,195.77482,0.95562834,17.85507,16.0323,15.17578,14.76806,14.43604,0.0686722
1237648722848186559,195.6502,1.1859914,19.77356,17.69598,16.60642,16.15199,15.80627,0.1444626
1237648705656127701,195.57307,1.0474321,19.24211,17.95082,17.16148,16.71561,16.44068,0.1745465
1237648722848120953,195.51476,1.1351047,18.94726,18.0281,17.58959,17.28542,17.1591,0.08583071
1237648722311381010,195.73009,0.71522937,18.67857,16.98506,16.25927,15.93557,15.67639,0.06795209
1237648722311119019,195.24384,0.83798379,18.71921,16.74843,15.78388,15.35341,15.00721,0.08194392
1237648705656193563,195.68161,0.94987521,25.47445,20.80716,19.06845,18.41012,17.95262,0.3912301
1237648722311381019,195.73819,0.73133594,18.10005,16.56576,15.84487,15.4356,15.15051,0.06784864
1237648722311315609,195.68137,0.66385173,16.6041,15.13118,14.45169,14.08089,13.79063,0.04072757
1237648705656258798,195.81655,0.97972722,19.06301,17.96786,17.54406,17.30749,17.14061,0.04785923
1237648674510930153,195.4555,0.40871531,19.40448,18.01141,17.18348,16.71742,16.415,0.0809674
1237648705119453295,195.9114,0.54759363,19.5738,18.87985,18.75673,18.60089,18.57197,0.08372504
1237648721774379053,195.48781,0.4163831,19.91738,18.63311,17.91794,17.55341,17.398,0.1258696
1237648704582320243,195.30859,0.044054619,23.80685,21.0193,19.27757,18.64073,18.25084,0.3820016
1237648674510995771,195.65719,0.39343381,19.73394,18.03893,17.18447,16.72799,16.38227,0.06720125
1237648705119453283,195.89852,0.56328295,20.11359,18.21984,17.12819,16.67146,16.31128,0.146708
1237648674510995596,195.63998,0.33845114,20.03638,17.86259,16.67843,16.21221,15.89702,0.1741515
1237648705119453725,195.95318,0.57058174,23.63034,20.95902,19.25232,18.46732,18.06221,0.4642717
1237648705119322199,195.60246,0.47674263,18.86672,16.98927,16.12182,15.70877,15.38834,0.06761101
1237648674510995713,195.59364,0.24550969,18.66607,17.49346,16.95735,16.58173,16.37379,0.06841835
1237648674510995691,195.57298,0.28887284,19.19893,17.792,17.20625,16.8546,16.57225,0.06856868
1237648674511126687,195.92449,0.26920631,19.81285,17.97625,17.0987,16.70279,16.34615,0.08125097
1237648704582451320,195.60827,0.12207058,20.49818,18.54712,17.50748,17.06523,16.75146,0.1461357
1237648705119453312,195.94165,0.53720463,19.59491,17.74442,16.83035,16.41781,16.1055,0.08382735
1237648722848383105,196.02952,1.1147761,19.76224,18.02311,17.36493,17.01837,16.7541,0.06961679
1237648722848383067,196.1101,1.0836311,24.4357,19.53654,17.83311,17.28002,16.87635,0.3632754
1237648722848317512,195.95616,1.0894372,19.7915,18.39217,17.58353,17.10957,16.80927,0.08062324
1237648722848317538,195.99052,1.1657373,19.67407,18.1689,17.47128,17.12597,16.90095,0.09080044
1237648705656389722,196.07461,0.86623114,20.20649,18.15604,16.96418,16.47739,16.12463,0.1757152
1237648722848383123,196.04773,1.1931658,18.9638,17.15304,16.26081,15.88307,15.58066,0.07050963
1237648722848383145,196.08742,1.150985,18.45706,16.7384,16.01424,15.69603,15.42654,0.06105191
1237648705656324288,195.95012,0.89266534,19.40145,18.1752,17.59376,17.25946,17.0184,0.1039137
1237648722848383191,196.13769,1.0732403,20.12109,18.31293,17.30674,16.89259,16.54801,0.0976297
1237648722311446659,195.94217,0.71085892,19.18246,17.94916,17.29988,16.96347,16.69926,0.125378
1237648722848317591,195.85341,1.1466187,25.7738,20.42177,18.65461,18.06419,17.63144,0.392125
1237648705656324267,196.0255,0.87944359,19.04879,17.99996,17.40466,17.07798,16.91144,0.1778658
1237648722848383182,196.13229,1.1571224,19.00235,17.57276,16.8204,16.42046,16.10552,0.04644517
1237648722311512253,196.11883,0.82868235,19.30057,18.21851,17.62658,17.32306,17.12122,0.153416
1237648722311512227,196.09149,0.78450828,20.54338,18.52517,17.49699,17.05704,16.68886,0.133411
1237648705119519109,196.13657,0.49117156,25.30691,21.04079,19.22581,18.42689,18.05304,0.4644408
1237648705119518771,196.09772,0.56477264,20.31493,18.28742,17.29946,16.87031,16.55317,0.1258021
1237648705119453365,195.9874,0.52954316,20.09701,17.89076,16.79043,16.29761,15.86642,0.1252318
1237648705119518927,196.15316,0.57612079,20.05949,18.22616,17.33783,16.94589,16.64565,0.09778868
1237648705119584427,196.24245,0.47851745,18.47042,17.37969,16.83762,16.4784,16.3536,0.0837504
1237648674511192278,196.11669,0.25134318,19.49262,17.55291,16.57667,16.13048,15.71733,0.08232366
1237648722311446686,195.9588,0.6412897,19.70775,18.37181,17.75213,17.40958,17.20031,0.09810279
1237648721774706896,196.16273,0.41702699,20.43028,18.52024,17.32095,16.82392,16.49946,0.1850687
1237648704582647921,196.07207,0.006892247,19.75948,18.58737,17.74645,17.28247,16.93162,0.1716434
1237648704582713539,196.27235,0.11318289,19.96504,18.39975,17.43411,16.97384,16.59662,0.1708833
1237648674511257860,196.19072,0.23317765,19.00363,17.94393,17.50194,17.1574,16.99895,0.09191523
1237648705119518735,196.05558,0.52716894,19.08281,17.93609,17.34165,16.90163,16.68058,0.08412781
1237648705119518881,196.0828,0.43505401,19.74537,18.52794,17.6104,17.17397,16.90923,0.1858858
1237648722848514139,196.34888,1.2165015,19.55128,18.31755,17.67334,17.27208,17.02528,0.1446854
1237648722848448625,196.22948,1.1164725,19.46199,17.72426,17.33319,17.13307,16.96956,0.04670472
1237648705656520828,196.42235,0.9356849,18.76935,17.61518,17.2881,17.05554,16.92754,0.0444661
1237648705656389805,196.17697,1.0458998,19.72286,18.22224,17.46768,17.00144,16.78255,0.09755356
1237648722848514188,196.42243,1.1898561,18.06064,16.22731,15.40496,15.0204,14.71259,0.04423311
1237648705656455373,196.31656,0.88205023,20.50583,18.74996,17.72259,17.24225,16.93889,0.2240829
1237648705656455317,196.30959,0.99293144,19.94511,18.45512,17.72,17.33381,17.07038,0.1047052
1237648722848579666,196.46441,1.2444427,19.55506,18.28479,17.49868,17.12159,16.84346,0.1337809
1237648722848448733,196.29387,1.1273983,20.04448,18.32435,17.30261,16.93201,16.61936,0.1694719
1237648722848448887,196.15825,1.0878064,24.5594,21.21647,19.50787,18.721,18.31722,0.4616774
1237648705656389816,196.1882,1.0294265,20.38705,18.22612,16.99793,16.53493,16.17126,0.1757961
1237648722311577872,196.28583,0.81193784,19.01238,17.80322,17.26273,16.9129,16.70881,0.1029192
1237648722311577782,196.15542,0.73173371,19.70496,17.89744,17.01217,16.57092,16.22509,0.08285747
1237648722848448607,196.19063,1.082675,20.82737,18.89852,17.71467,17.29694,16.94401,0.1744003
1237648722311643407,196.44639,0.68843211,18.70054,16.84309,15.96958,15.56771,15.26033,0.09099182
1237648705119584526,196.33386,0.45205569,21.51476,20.11679,18.33792,17.75684,17.3146,0.3931265
1237648674511388761,196.51967,0.22912031,22.43944,20.03698,18.33872,17.69606,17.35067,0.3575968
1237648674511388844,196.47421,0.34732299,19.56829,18.00488,17.26673,16.86629,16.58389,0.08981418
1237648704582844668,196.57674,0.20565026,22.87992,20.42346,18.70123,18.09056,17.66158,0.357128
1237648674511388882,196.5167,0.34704331,19.43949,17.53766,16.69358,16.303,16.02096,0.0895499
1237648705119715433,196.54142,0.53127833,20.09237,18.64803,17.60055,17.11449,16.77228,0.1991411
1237648674511388927,196.422,0.39818874,21.07158,18.88801,17.49099,16.89542,16.51101,0.2232876
1237648704582844560,196.56568,0.17144138,19.40734,18.12388,17.40141,17.04259,16.82021,0.08485544
1237648704582844524,196.49285,0.05985304,18.82277,17.57357,16.99188,16.6352,16.41058,0.08411138
1237648674511323346,196.34009,0.28893967,19.09919,18.04852,17.72003,17.44595,17.38724,0.0835517
1237648704582844527,196.50283,0.023628969,18.96254,18.13415,17.63273,17.07957,17.08998,0.1379202
1237648705119649981,196.48022,0.63220916,-9999.076,-9999.06,17.65645,17.23438,16.93588,0.09117459
1237648674511388867,196.49559,0.21867015,19.02809,17.78626,17.27416,16.94319,16.78835,0.08979361
1237648705656651941,196.73993,0.94864248,19.89444,19.15762,18.68148,18.44191,18.34217,0.2247224
1237648722848710856,196.77383,1.2009357,22.77715,20.02193,18.47775,17.88501,17.54829,0.3207236
1237648722848579756,196.58156,1.0718562,19.789,18.39633,17.65084,17.21384,16.90459,0.1232448
1237648722848645312,196.63917,1.0593398,19.24799,18.13586,17.58093,17.28444,17.09061,0.1230491
1237648705656717777,196.84379,0.96943347,21.48238,20.62274,18.9457,18.23766,17.85513,0.4419221
1237648722848645334,196.71302,1.1486072,25.27449,20.39478,18.72071,18.10737,17.69473,0.4283843
1237648722311708867,196.53996,0.70419081,20.3153,18.39102,17.19953,16.72141,16.36728,0.1767682
1237648722311774802,196.69234,0.75922414,22.9564,20.68119,18.93821,18.26993,17.73721,0.371696
1237648722311708805,196.46596,0.73295086,19.05405,17.13126,16.20974,15.78028,15.46777,0.09088959
1237648705656586353,196.5496,1.0239755,19.35069,18.17697,17.61382,17.28897,17.07136,0.09160276
1237648722848645289,196.72715,1.0960799,18.74603,17.50861,16.82746,16.36776,16.1338,0.08107644
1237648722311774362,196.71646,0.69051172,18.66252,17.33294,16.68452,16.3064,16.06618,0.08174192
1237648722311774329,196.68275,0.69563046,19.2578,17.52044,16.73076,16.3518,16.05683,0.08152773
1237648722311774350,196.69799,0.68886511,19.39376,17.59227,16.72777,16.28404,15.96932,0.08195776
1237648705119715498,196.60787,0.4631585,19.6745,17.82204,16.88105,16.4565,16.12884,0.09699609
1237648704582910038,196.66096,0.17469072,20.29436,18.47083,17.57293,17.17647,16.8795,0.09083914
1237648674511454333,196.60899,0.3168002,20.63881,18.62798,17.71896,17.34784,16.97951,0.09049945
1237648704582844736,196.59388,0.080104194,19.58515,18.11898,17.38074,17.00543,16.82079,0.1407851
1237648704582910293,196.64097,0.12182154,25.65129,21.1832,19.54374,18.79903,18.43424,0.4268933
1237648704582910028,196.64659,0.1575622,20.83659,18.8794,17.71017,17.26707,16.96122,0.1743415
1237648720167305409,203.51154,-1.0219099,18.7107,16.89658,16.06406,15.60514,15.27244,0.0553918
1237648703512183215,203.58966,-0.74166159,18.14537,16.7099,16.21512,15.98796,15.87149,0.02184831
1237650768830202098,203.5481,-0.83617072,19.92556,18.14473,17.27974,16.87468,16.59414,0.08480892
1237648720167305553,203.59523,-0.91604666,23.11956,20.15463,18.49035,17.88806,17.55384,0.3281516
1237648703512183180,203.66764,-0.81243411,20.01199,17.97393,16.99663,16.57001,16.18573,0.0871883
1237648720167306042,203.6217,-0.87210275,22.07496,20.35692,18.55868,17.87384,17.41949,0.4484648
1237648720167305540,203.57444,-0.86916616,23.97602,20.1634,18.48286,17.94913,17.57591,0.3092645
1237651504343613574,203.91105,-0.061892778,19.63005,19.17774,18.67932,18.34414,18.27768,0.2135664
1237651504343547936,203.7328,-0.17419444,18.03201,16.21443,15.38221,15.01953,14.71257,0.07763901
1237648704049184955,203.83696,-0.39482379,18.74025,17.74097,17.28751,17.06244,16.91437,0.07604571
1237648704049119426,203.76894,-0.30638555,17.10233,15.55426,14.69092,14.26901,13.9359,0.08613902
1237648704049119470,203.7991,-0.28510386,19.13084,17.87144,17.20234,16.83737,16.6139,0.1032969
1237651503806677169,203.81392,-0.46948872,19.27375,17.9819,17.28117,16.8298,16.55842,0.08620064
1237648704049185051,203.95656,-0.21688851,18.7655,17.25156,16.46026,16.04101,15.75107,0.07576311
1237648704585990322,203.72003,0.027203428,18.85473,17.53791,16.88266,16.5333,16.31819,0.08550737
1237648704585990350,203.7522,0.06036779,20.13812,18.24205,17.19865,16.77481,16.43564,0.1449482
1237651504343548109,203.80476,-0.16283312,19.671,17.7111,16.82695,16.40689,16.09061,0.07400628
1237651504343613610,203.94963,-0.02915123,18.302,17.03324,16.40006,16.02172,15.76366,0.06082158
1237651504343547917,203.7154,-0.050629844,19.28287,17.95716,17.32664,16.94622,16.70494,0.07758976
1237651504343548076,203.78154,-0.0038530288,20.03502,18.70539,17.65196,17.186,16.83191,0.2232611
1237651503806677188,203.75268,-0.44754529,18.15938,17.01609,16.58892,16.40021,16.31111,0.0219903
1237651503806611687,203.58428,-0.47413768,20.40462,18.45606,17.43808,17.01267,16.66297,0.1232909
1237651504343417064,203.48551,-0.17366252,19.84571,17.70818,16.59248,16.11866,15.7411,0.1449481
